message,label
vn diễn đàn càng lúc càng nát,-1
Giờ như trang báo mạng Kiến nghị đem lại bộ icon popo huyền thoại Các thím thấy sao?,-1
Pepe huyền thoại chứ popo là cái mother gì???,-1
giờ đang mở spam để test server thôi thím,0
Mấy nữa mà spam xem có ra đảo không,-1
Popo là cái này,-1
Level có đổi ra được coin đâu mà phải đua spam,-1
p,0
s: test coi cái chữ ký nó update chưa,0
"pepe chỉ là sinh vật ngoại lai, popo mới là huyền thoại",-1
Cái này mà mở đăng ký mới nữa thì...,-1
"Pepe rẻ rách chứ huyền thoại cái gì, hóng popo",-1
Chuẩn,1
Ông Tủ đang mệt nên thả rông mấy hôm! Mà min mod bên này giờ có ông nào nhỉ?,0
Spam để test sever mà,-1
Test,0
"giờ mới biết nó là popo, có mấy ông gọi nó là vàng vẩu chứ nhể",-1
"hóng mấy pro viết lại cái extension, bên này không có pepe với popo cứ thấy thiếu thiếu",-1
kiểm tra thử phát,0
Đang mở để khuyến khích anh em chuyển sang thôi,0
Mới chuyển nên vậy,0
Test server thôi mà các ông,0
Không còn hạng để thăng,-1
Bữa nào test xong thì reset,0
Vàng vẩu là mấy con răng vàng này,-1
Khi nào thì reset nhể ?,1
"Như title, mong các mod suy xét chứ trẻ trâu tràn từ fb qua forums sẽ khiến nó thành bãi rác mất tệ nạn 0416 vẫn còn đó, đừng bôi bẩn forums vốn nhiều bất cập chưa được giải quyết Edit: xin lỗi mod giờ e lập thread khác bên mục Góp ý ạ",-1
"Chào các anh em, Hiện tại mình đang lắp mới TV, đang cân nhắc: K+: Phí lắp mới cả triệu/ đầu thu, cước 125k",1
Như vậy nhà 3 TV thì tốn 1,-1
"1tr Viettel TV: gói sport có K+ 145k, gói thường 45k, không tốn tiền đầu",1
"Xin hỏi các bác xem chất lượng hình ảnh, âm thanh có gì khác biệt không ạ? Cảm ơn các bác",1
K+ only 1 TV bác nhé,0
K+ chất lượng hình ảnh âm thanh đều ổn hơn,1
Ko bị ảnh hưởng tốc độ mạng,1
Xem viettel bao giờ cũng chậm hơn vài giây nha,0
Mình đang xài gói K+ của viettel,0
Hình ảnh có vẻ không mượt+nét bằng đầu K+ (vệ tinh),0
"Chuyện trễ thì đầu viettel sẽ chậm hơn vệ tinh xíu, iptv mà, cũng không vấn đề gì lắm, bù lại không sợ thời tiết xấu",0
"cảm ơn các bác, vậy mình sẽ lắp gói k+ cho lành",1
"Chúc bác vượt qua thời gian này, và kiếm 1 người con gái khác cũng tốt như vậy",1
Em không có kinh nghiệm nên cũng không khuyên gì,0
Mạnh mẽ lên bác eeeeee,1
"Top 1 được gần 1tr đấy, đang đợi ck nhé",1
hihi,1
cảm ơn bác nhé,1
Tập trung sự nghiệp thôi các bác ơi,1
Tầm này gái gú gì nữa,1
Haha đi ngủ thôi bác ơi,0
Càng thức càng suy nghĩ nhiều,0
like chéo đi ae,1
card card nha ng anh em,1
"vào muôn quá, card nhá thím",1
Bên này dừng rồi à,-1
mới được 500,0
Hóng cạc,0
1k like mà sao dc có 93 point?,0
spam đâu mà nhanh vậy thím,0
"Dậy mà đi, dậy mà đi hỡi đồng bào ơi",-1
Chết cười,1
Ít like quá các fen ạ,0
Trước thấy chữ ký của bác nào nhỉ?,0
nãy lướt topic kia thì thấy bảo phát card của ông nào đc 50k mà không nhận,-1
"Nên mod phát cho anh em, hi vọng không phải ông này",-1
Bỏ đi bác ơi,-1
Bác buồn làm e buồn lây E loser hơn mấy bác nhiều,-1
Haiz,-1
Tập trung 1 thớt đi mấy bác ơi,0
"Cố gắng cmt nhiều lên fen, gần lên được top đầu rồi",0
"Không phải tui ahihi Tui event khác nhé, event top 1 like nhé",1
Mình thì may hơn vẫn đang còn đi làm được,0
Giờ lo nó cho nghỉ dịch thôi,0
"Haha, loser mãi cũng quen",1
"Lúc anh chưa có gì trong tay, em đã ở bên cạnh anh rồi",1
Anh phải nhớ điều đó nha anh,0
Câu nói mà suốt đời tôi ko thể quên của cô ấy,1
"Oày, tui cũng muốn có 1 người con gái vượt qua với tui lúc này",0
"Nhưng không có ông ạ, vậy nên ông vẫn may mắn hơn tui nhiều",0
"Lúc em ở bên anh, anh chưa có gì trong tay",0
"Giờ không bên em nữa, tay anh chẳng có gì...",-1
"Thôi, tui đi ngủ đây",0
Mai dậy sớm,0
"giờ kiếm ra được 1 đứa con gái như vậy, khó hơn vàng",0
Chăm chút cho tui không thiếu thứ gì,1
"Hôm trước có nhắn tin, cô ấy cũng bảo, em không quan tâm chồng sắp cưới của em như anh đầu",0
Cuộc đời này cảm xúc chỉ đến một lần thôi anh,1
Anh vẫn là người mà em thương nhất cuộc đời này ...,1
vietteo nhoa,-1
Phát card bác ơi,0
Dù sao cô ấy cũng có gia đình rồi bác,1
Thời gian sẽ chữa lành tất cả,1
cảm ơn bác,1
Chúc phúc cho người ta thôi,1
Nhớ Jimmy Nguyễn...,1
Like này rồi có được gì ko,0
Giờ mình chạy code giúp mấy bác kia thôi,0
Chứ ganh đua gì tầm này nữa,-1
"Có ông Vượt top kinh lắm, từ đẩu đâu lên top 4 rồi kìa",1
"Ông này khởi điểm thua mình, đua kinh thặc",-1
Bao giờ mình mới có thể,0
"Cạc đâu ????????,,,",0
Ông ấy cmt kinh thật sự,-1
Không biết dùng tool hay dùng tay,0
Up liên tùng tục,1
Chịu thua,-1
"May mà đóng topic kakaka, không mất top 1 chắc rồi",1
"đang thất tình, nyc đi lấy chồng, buồn lắm các ông à",-1
"Đợi mod chuyển khoản 1tr nhé, rồi mình phát card",0
Bạn ơi,0
"Chuyện buồn gì cũng sẽ qua thôi, vì có anh ở đây rồi hihi",0
"Đời còn dài, lạc quan lên bác ơi",-1
Thật hay chém đó,1
"Dịch đến đít rồi, buồn qua nhanh thôi",-1
"Cứ cmt đi, đợi thôi",-1
Tim mình nha,1
"Còn loser dài dài, học cách chấp nhận thôi",-1
Mấy thím hơi ahihi,1
"Em của ngày đó là em tuyệt vời nhất, còn tôi của mãi sau này mới là tôi tuyệt vời nhất",1
Giữa hai con người tuyệt vời đó của chúng ta cách nhau một tuổi trẻ,1
Dù chạy thế nào cũng không thắng được thanh xuân :sosad:,-1
24h có đó,1
Tim luôn rồi đó,1
tại đang nghỉ dịch nên mình buồn thôi bác,0
Chứ bình thường bận rộn cũng chẳng nghĩ đến đâu,0
hóng cạc,0
Được 1k like rồi nè ahihi Update: Được tặng point quy ra tiền đó thím,1
Em được 93 point rồi nè,0
Đổi ra được 930,0
000 đó,1
Chương trình mới do thím mod vlatin khởi sướng đó kakaka Quá đã,1
1k like đc gì không thím,0
được tiền ko thím?,0
Được tặng point quy ra tiền đó thím,0
Em được 93 point rồi nè,0
Đổi ra được 930,0
000 đó,1
Chương trình mới do thím mod vlatin khởi sướng đó kakaka Quá đã,1
không sửa đc sign à các bác,-1
Được 930k đó bác,0
Spam 1k post nữa là ngon :v,1
like hộ em với,1
mới dc mấy chục,0
Qua diễn đàn cũ chỉnh xem thử đi bác Đã tim nhé ahihi,1
Nhanh nhanh được 1k like tìm mod nhận quà nhé,1
"Nghe có vẻ ngon nhỉ, Quote cái chờ mod xác minh",1
phát card thôi còn gì nữa,0
Nhanh vào Hội like chéo mà like đi thím ơi,0
Sắp hết chương trình rồi,0
10/3 là hết á,-1
ai like cái xem có sướng ko ?,0
Thêm ảnh nè ĐÃ tim nhé,1
like chéo đê,-1
cớ mà làm sao để có con ếch,-1
Mới có 455 like,0
Phát cạc chứ còn đợi gì nữa,-1
Like cái cho tôi thưởng thức notify với nào,1
Háo hức chờ 10 năm rồi,1
Thím này đang Top score diễn đàn mà,1
Chúc mừng,1
"Ahihi Nhanh lên thím ơi, lên 1k nhận quà ahihi",1
"Vẫn không hiểu vì sao mọi nguời xin like để thăng cấp, rồi để đuợc gì nhỉ?",0
để khè đó fen,-1
khè đuợc rồi có gì vui đâu fen,-1
lý do theo lời assmin thì đây,0
"như tit ạ, trong mùa dịch này làm cái gì cũng phải rón rén sợ sệt, đi ăn lúc nào cũng đem theo chai rửa tay khô nghĩ mà nó chán, nên e quyết định hết hợp đồng vào 24/4 thì về quê ở 1 thời gian chờ hết dịch e sẽ lên lại, các bác nghĩ có nên ko hay là tìm 1 cv làm khác",-1
Bạn về quê cày mmo xem sao,0
Chứ tình hình đang căng mà thằng ngu gd kiêm y tế xử lý như cc,-1
đâu đâu cũng loạn hết cả lên,-1
em cũng mới xin nghỉ làm hết tháng này,0
"Kiếm việc mới thôi phen à, tình hình hiện tại đã có gì đâu",0
"Haiz, đã thôi việc thì đành chấp nhận",-1
Bạn nào còn việc thì cố bám trụ,0
Năm nay kinh tế khó khăn lắm...,-1
"Nếu đã quyết thì ở nhà chờ hết dịch , mà sao lại nghỉ ngay lúc này vậy",0
"Ờ Sài gòn đang nóng mà, sao phải sợ thế, cứ combo khẩu trang với nc rửa tay là được rồi",1
Các ông sẽ làm gì khi biết chắc chắn thời gian tới mình sẽ đối mặt 1 sự mất mát vô cùng lớn trong cuộc đời,-1
có thể suốt đời không quên,1
và sẽ trải qua 1 dãi nhưng ngày đau buồn như trong địa ngục?,-1
Đi du lịch,1
Phải đối mặt thím à,-1
kiếm cái gì làm cho bận rộn cả ngày là ko còn thời gian vs sức lực suy nghĩ linh tinh nữa,0
Khóc rồi đứng lên đi tiếp,0
thì chuẩn bị tinh thần rồi bước tiếp thôi mai fen everything will be ok,1
bác nào down file xuống giúp em với,0
thôi nào,0
close thớt,0
ủa sync realtime luôn ak ),1
"Như tiêu đề, topic like chéo để lên well-know, start",0
Hãy like cho em :>,1
Hãy like cho em :>,1
10 character,1
kiếm like,0
Vẫn còn đua top nữa hả,1
Mặt tiền :d,0
đã like mn nhé,1
"Từ sáng đến giờ nhiều THớt quá rồi, mọi người lưu ý",1
đã like,1
To the moon,1
vào xem giao diện của mình như nào,0
sr mod ạ,0
các thím cho em xin một like với,0
"Vậy là nay chuyển qua bên này à mọi người, và forum cũ có bị xóa không, và không biết data base có xóa hết không nhỉ, nhiều thread hay quá xóa thì buồn lắm",-1
"hình như vẫn giữ 4rum cũ nhưng read-only,",1
Forums cũ vẫn đang vào dc,-1
"Forums cũ đang vào được, sắp tới bật read-only, )) chắc bị biểu tình quqas",-1
tình hình là mình dùng next trong mobile,0
tuy nhiên thấy có 1 hạn chế về ux ở đây,0
cụ thể là button up to top,1
thay vì để bên phải thì nên để bên trái với margin-top:38% thì hợp lý hơn nhiều,0
giải thích vì sao: khi lướt trên mobile thì ít khi type nếu ko cần thiết,1
do đó user có xu hướng dùng 1 tay và thường là tay trái,0
vậy nên sẽ rất lười để chuyển sang tay phải để up to top,1
Tôi vẫn dùng tay phải bình thường mà bro,0
Bro thuận tay trái à,0
em thuận cả hai tay bác ạ,0
chỉ là em chuyên dùng tay trái cho mobile nhiều và có chú ý nhiều bác khác cũng dùng tay trái,0
Nghe tủ lạnh nói sắp có app r,1
"e quan tâm mobile, tại hay đọc báo",1
Hóng một ngày voz ra app chính chủ chuyên chính,0
từ từ sẽ có,0
Tôi thì đang chờ app cho mobile vs ux xịn,1
"Mình cứ tưởng dùng tay phải nhiều chứ, ng thuận tay trái thấy ít mà",0
Dùng bộ này không biểu lộ được thần thái như bộ popo cựu voz,0
Mod giữ gìn sức khỏe còn update tính năng và fix tính năng nhé,1
"Ng ta khen hay chê, thậm chí là chửi... nhưng đó là vì ng ta còn quan tâm, còn tâm huyết gắn bó, chứ mà ng ta lặng im, ko nói gì là lúc ng ta đã muốn ra đi",0
"Min mod lên lắng nghe và... ban chết mẹ mấy thằng hay ý kiến ý cò đi, đây dell phải xứ nào đó mà đòi nhân quyền với chả dân chủ",-1
Nói nhanh thế cho nó tam giác,0
Từ đó mới thấy vẫn còn rất nhiều người quan tâm tới lui vOz đấy,0
"Thì tắt máy để chỉnh cho các anh vui mà, một rổ trong Góp Ý tôi dám bật ai đâu ((",0
"icon cũ đẹp hơn, đề nghị ban cán sự để lại icon và emo",1
Chứ nhìn quả icon này bần vc,-1
"Cán bộ ơi, cho em xin cái nick hồi lúc em đăng kí ở next voz thử nghiệm được không ?",0
Xoá vĩnh viễn rồi Công nhận emo như cức,-1
font chữ này là font gì vậy ae,-1
khá đẹp,1
"Close lại đi sếp, sức đâu đua lại với giới trẻ -",1
-,1
"Em ko có gì góp ý cả,mong anh em điểm báo nhiệt tình hơn Em xin hết em về chỗ em ngồi",0
Vẫn chưa sài quen,-1
' ',1
qua đây bị mất join date hả mấy thím,0
"mouse over vào nick name, detail sẽ hiện ra rõ hơn đó thím",1
"Thích cách add hình bên đây, dễ dàng hơn!",1
thằng nhỏ của tôi nó khóc rồi đây này,-1
Ok nghỉ,1
Làm gì thì làm miễn sao k bị quá tải đóng sv là đc Những cái khác có hay không không quan trọng,0
Bộ emo thần thánh đâu rồi :sosad:,1
"emo như cức , yên tâm có đổi mà",1
"Nhiều thứ cần chỉnh dần dần, admin sẽ cố gắng chỉ làm về đêm tối, cám ơn mọi người đã góp ý và cả chửi bới :* Tôi cũng phải đi xin nick những anh chê, lọc xem hụt bao nhiêu để còn bù vào nữa",-1
Bao giờ có app next voz mới vậy admin ơi,0
k nghỉ dc pro,1
Cán bộ cho nốt đêm đê,1
"Mấy cái like chéo vẫn để nhưng các bạn chỉ để 1-2 thread thôi, còn lại nên close, dài quá thì làm mới, chiếm chỗ quá bọn khác nó chửi cho",-1
Làm về đêm? Định làm anh em thương cảm à,0
Cố định theard nào spam đi cán bộ ơi,-1
"Chỗ này thông báo nhanh, không spam nha",1
"Sếp ko check inbox à, bao h có sticky",0
"A close đỡ đi, để lại cái thread like chéo của a là ok",0
Cứ tương cán bộ đêm ngủ để mem spam chứ,-1
mod nên để cái jd ra ở avt luôn cho dễ phân biệt mod ơi,-1
Để jd với like ra đi cán bộ,0
"trôi đâu rồi ấy, ping lại đi mấy góp ý nhiều lắm, vô box Góp Ý nha các bạn, làm dần dần, bụp phát thành siêu nhân sao nổi",1
Inbox cơ mà sếp,0
Để em post cho lên like chéo xịn luôn,1
Sao khoá thớt e rồi,0
"comment load làm nào cho đẹp ko lãnh đạo, nhìn hơi rối với đau mắt",1
Mod cho em cái title đi,0
"Xưa giờ voz từ 2008, chưa có cái title nào",0
Cho em cái title kiểu : “rất đẹp trai” cho có cái khoe )),1
Chừng nào có emo trở lại vậy sếp?,0
"Mưa trái mùa, mới đầu tháng ba mà mưa tầm tã, sáng sớm sương mù dày đặc",-1
Anh em có ảnh nào tự chụp thì post lên tôi xem với,0
Thời tiết càng ngày khắc nhiệt hơn,1
"Ở forum cũ login toàn báo sai mật khẩu, sang đây ấn phát vào được luôn",-1
Forum mới dễ dãi thật,1
Bao nhiêu tuổi mà trung niên thế bác?,0
"Cũng cảnh, em gần trung niên",0
Nick này trung niên hay bô lão vậy ta,0
quên mất 1 acc bên kia,0
"))))))) database là bên đó qua mà, lạ vậy",1
Rất tiếc là ko hiện jd nữa nên ko thượng đẳng được kaka,0
có tôi 10 năm mới vào lại được nè,0
test phát cùng 2012 với thớt,0
"đậu lộn acc, acc này 2013 :d",1
"Next voz có cả vote à các thím :d xịn quá :d, 1 vote cho iphone :d",1
Quốc thoại của Voz tụt thê thảm thế,-1
"Như tít, hãng nào vozer thấy chất lượng phần cứng, phần mềm tốt nhất",1
"Mượt mà theo thời gian, mạnh mẽ nhất, chụp hình quay phim chân thực",1
ko có vsmart hả thím,-1
Nghe nói quốc thoại giờ là Vsmart rồi,-1
Vote quốc thoại giá êm cấu hình mạnh,1
"Trời ơi, trang web mới xin xò quá, còn có cả vote nữa",-1
đang dùng xiao,0
Samsung made in VN,1
"Đang dùng SS, cho SS 1 phiếu",0
"Quên mất rồi thím, mà thôi poll này chủ yếu đua Sam với Apple",0
iphone 9 nha,1
Google đâu ??,0
"đếch có xiền, dùng mì xào nên vote luôn )",1
Nếu có vsmart tôi vote ngay,1
Nếu cần ổn định thì mình vẫn vote iphone nhé !,1
Vẫn là iphone cân hết,1
Ko có tiêu chí giá tiền thì chắc chắn iphone vs samsung ăn chặt roài,0
"moá gặp ngay fan táo, mấy đời mua táo",1
"táo và táo, éo dùng cái khác được",-1
"mấy cái tiêu chí này thì táo ăn chặt, chỉ có giá là nó thua thôi",-1
Bên cũ cũng có poll nhé,0
iphone như trang sức ấy cơ mà bảo mật cũng tốt,1
Đang dùm samsung nên vote cho iphone 1 phiếu,0
Dùng extension bên forum quen rồi sang đây không có khó chịu quá,0
Hóng các anh làm app,0
test sticker phát,0
Hóng pepe cho next,1
"Nay rảnh rỗi nên lập thread để anh em cùng chia sẻ kiến thức về Bluetooth và Wifi, cách hoạt động, lịch sử,... wifi : bluetooth :",1
"Như title, anh làm quad poll vui vẻ nào",1
trap nhau ak,0
"đéo ai đọc nội quy làm gì, mod mà ban thì lên chửi đổng cho sướng mồm",-1
nội quy ở đâu vậy bác?,-1
"Nội quy next voz hình như chưa update, mod bảo lớn rồi phải tự biết cư xử nhé thím",-1
Có nội quy 1 thớt to oạch ngoài kia kìa,-1
nội quy đây nhé,0
Sao giờ k cần F5 lại liên tục nhỉ? Thật sự như thế này t khôg có quen,1
Trở lại vê ô zét ngày xửa đi,-1
Giao diện mới nhìn cute hơn cũ,1
Chỉ mong server ổn định hơn cũ là được,0
"Có phá có lập, có kết thúc thì sẽ có bắt đầu, ko sao cả",0
Chuyển nhà thôi anh em,0
quan trọng ko bị lag như cái cũ là ơn trời òi:geek:,1
"tôi thích gd cũ hơn, nhưng ko đổi cungx k sao",0
nhưng mà cái Pagination vẫn bé và ngu si quá,-1
"Không sập, không ProGess tự nhiên thấy nó sao sao",-1
đúng rồi,1
sập mới là voz,0
vào mượt phết ),1
"Tạm biệt 503 nhé, tạm biệt 429 thân yêu, mai em sang next voz rồi nhớ lắm quên sao được vozforums",1
Nên cấm hết mấy đứa post máy hình meme đi,-1
Nhìn gớm bỏ mẹ,-1
"Chưa đến lúc đó thôi, đặc biệt là khi có u23 đá",0
chuẩn phát triển mạng xã hội cmnr còn gì !,1
Giờ thay đổi thì dùng app nào vậy các bác?,-1
Like ăn mừng voz mới thượng đẳng hơn các bác ơi,1
9 Đang tò mò giống bác,0
ngon ngon,1
"Thế còn các topic nội dung cũ thì sao, mất hết à anh e",-1
"Phông chữ chán vl, làm nào đổi phông chữ cho dễ nhìn cái mấy mẹ eiiiii",-1
thiếu ếch là không được rồi,-1
Không có con ếch vàng vẩu nó cứ thiếu thiếu thế nào,-1
"giao diện nhìn hiện đại mà, ko cổ cổ như cái cũ, cảm thấy hài lòng )",-1
pepe dễ thương thế này mà anh ghét à,1
Test thử giao diện mới,0
xóa hết icon dõm đi để popo với ếch xanh thôi cho hợp,0
cũng có gì đó khác khác.. thú vị hơn xíu.. nhưng mang hơi hướng mxh thì lại k thích lắm..,1
Giao diện dùng trên con BlackBerry cùi nuột phết )),0
Mấy emo cũ ko thấy nữa ta,-1
Giao diện xenforo thôi mà Cơ mà nhiều người như bên kia là nặng database lắm,-1
"Đợt này team dev làm ăn được á chứ, k bị ăn chửi sml như lần trước",-1
Thế mà bọn nào cứ xua đuổi pepe,-1
Thỉnh thoảng cũng phải sập 1 cái cho ae nghỉ ngơi chứ,0
Test like nào,0
Test avatar phát,0
"có cái gì đó mới mẻ , có vẻ nhẹ nhàng hơn",1
"Còn tôi, dùng cái này hiện đại quá tôi không quen, thấy lạ lẫm và khó chịu trong người lắm thím à",-1
Trả voz cũ lại cho tôi hợp hơn,-1
Lịch sử sang một trang mới,1
vlxx giờ update chậm quá phen à,-1
Có page nào hay hơn không phen,1
cần cái nút dislike,0
"các bác cho hỏi ngu, bi h ko hiện số post nữa ạ, cái đấy cũng thượng đẳng ko kém",-1
Công nhận mượt thật,0
Như gái 18 ấy nhĩ,-1
Có nút phẫn nộ rồi kìa,-1
Nhìn giao diện này thấy rối hơn cả cái giao diện của gamevn và tinh tế hiện tại Hy vọng bạn phụ trách thiết kế sẽ chỉnh sửa dễ tiếp cận với người sử dụng hơn,-1
"UI mới nhìn ngon mà, chỉ ko biết chịu tải ngon hay không",1
Cmt cái xem như nào,-1
"Cái next voz này dùng khá nhanh, sẽ sớm thích nghi với cái mới thui",1
Hóng cái app như VozFapps là ngon,1
Thế giờ không được dùng emoji cũ nữa à,-1
Hình như mấy cái react bấm xong kết quả nó ra bị lệch,-1
Rê chuột vào avatar đi thím,0
Ad di chuyển mấy bộ meme cũ sang nữa là ngon,1
Trả lại con ếch cho tuiii,0
"Cảm thấy mình thanh lịch hơn, nhẹ nhàng hơn, sống ít bon chen hơn",1
Cảm thấy yêu đời hơn hẳn,1
"Chưa bao giờ tôi nghĩ sẽ có ngày được tái sinh thành một công dân voz lịch sự như bây giờ, nơi mà mọi mọi người sống chan hòa, thân ái",-1
"Đã qua rồi cái thời pepe vàng vẩu, rồ mẽo rồ tàu rồ nga cà khịa tổ lái",-1
"Ôi, như vừa tỉnh khỏi cơn ác mộng mang tên voz",1
hiện tại thì không còn thông báo lỗi không tải được dữ liệu nữa,-1
chưa biết khi các bác chuyển sang đông quá thì sao đây,0
chắc lại ìa ạch như cũ :3,-1
Công nhận nhìn khôn hơn cái giao diện cũ,-1
con ếch của tôi đâu :sosad:,0
Ko bị f5 là đã thư thái hơn hẳn rồi,0
Bao giờ ếch ong comeback,1
Test phát,0
Mình chỉ mong đừng có sập nữa thôi,-1
Mong nó ổn định được như otofun,0
Qua mịa otf luôn đi,1
Thấy ngon hơn forums cũ mà nhỉ,1
Test gia doen moi phat,0
"Mượt quá làm tôi thấy chóng mặt, cứ 30p lướt voz là lại phải đổi qua vlxx cho nó đỡ buồn nôn",-1
up,1
"Quen pepe với ong vàng rồi, các icon khác trông giả tạo quá",-1
"Nhìn đẹp vcl, lại có cả nút like nữa",1
Nói chung là thích giao diện như này,-1
Ông test thử nút like tôi phát coi nó có dc thêm cái giống gì ko nào,0
"Khá là ổn áp đấy, nhìn văn minh lịch sự",1
"Các anh cho e xin 1 nai, mai mốt thớt gái e nhường anh ăn",0
chỉ cần ko sập như cũ là mừng rồi,1
"Sắp tới các tay to có bổ sung thêm không nhỉ, các box tin tức công nghệ, game, thiết bị điện tử, phim ảnh...chưa thấy đâu cả",1
"Cũng đang mong các cán bộ sớm bê các box chất lượng bên forum cũ qua, vô voz mà toàn thấy trò chuyện linh tinh chán vcl",-1
"Mới qua dc 1 ngày bình tĩnh đi thím,1 tháng ko có hãy rủ tôi ae mình biểu tình",0
"Chưa đọc thông báo ak thím, phải đọc thông báo đầu tiên chứ @@",-1
từ từ mới move qua hết đc,0
Đang chuyển dần thôi bạn,0
ae tranh thủ cầy cấp trước đi,0
Topic này sẽ là 1 thành trì để chuẩn bị kháng chiến chống trẻ em bên FB tràn sang,0
Anh em vào đây điểm danh trước,0
Sau này có war chỉ cần post link vào đây thì sẽ mọi người sẽ cùng nhau góp 1 cục để đàn áp tụi nó,0
"Tránh kháng chiến lẻ tẻ mà thua trận Chỉ cần phát hiện tụi nó ngược dòng là đáp ngay và luôn, không cần lý do, không cần nội dung Anh em thấy sao",-1
Đọc nội quy chưa,0
Topic này xếp dạng nhờ vả đó,0
Hóng những đợt người di cư ra đảo đầu tiên,0
"Chúng nó có dc lập acc đâu,chỉ dc mua acc thôi",0
Chắc gì đã mở reg acc,0
"Sau 1 ngày chuyển qua Voz Tân thì cảm nhận e thấy ổn hơn khá nhiều, tuy vẫn còn nhiều vấn đề nhưng ko lớn, xử lý từ từ được Nhưng vẫn thấy 1 số người vẫn muốn khư khư ôm cái quá khứ, ko chịu thay đổi, chửi bới cũng như tỏ ra thượng đẳng nếu nhìn nhận lại thì em cảm thấy như việc Grab, GoViet ra đời, các thím vẫn luôn miệng chửi những xe ôm truyền thống là thời thế thay đổi phải thay đổi để theo kịp với xu thế mới của thời đại",-1
"Voz cũ thì sử dụng công nghệ cũ, gây lãng phí tài nguyên nên việc chuyển qua nền tảng mới tốt hơn, ổn định hơn thì e thấy đây là đường đi đúng đắn rồi, tạm thời cảm thấy rất hài lòng...",1
"Nâng cấp forums chạy mượt hơn, ngon hơn thì Ok mà",1
Thiếu meme,-1
Dàn trang nhìn rối mắt,1
Thấy cứ bê nguyên cách dàn trang cũ qua là ok,0
Nếu tốc độ 2 thằng ngang nhau tôi vẫn thích cái cũ hơn,-1
"Hoặc link dưới rồi cập nhật bẳng chứng lên đây nhé thank! Bác nào cần nâng cấp lên CANVA PRO thì thả email ở phía dưới, Mình add không sót 1 ai trừ khi lười! Noted: Mấy thím nhớ gõ email chính xác nhe, Mình chỉ copy patse thôi chứ không để ý hết được P/s: 26/10/2022 Các bạn đã để mail bên top cũ của bác thì chuyển nhà qua đây nhé! và lời mời mình đã gửi vẫn có hạn 24h!",1
định cmt gmail mà sợ bị spam quá,0
cảm ơn thím,1
trước của bác nào đó cũng có nhưng mất pro rồi,0
giờ chuyển nhà,0
thanks bro,1
bản pro có hiệu lực trong bao lâu vậy fen,0
mình dùng cả 1 năm nay chưa thấy bị sao hết! còn bị mất pro tại tài khoản share bị trường quản lý đóng còn đây các thím yên tâm là không bao giờ bị nhé!,1
cảm ơn thím trước,1
thanks thím,1
cảm ơn thhhims nhiều nhé,1
xin 1 slot nha thím:,1
Yêu thím nhiều nà,1
xin 1 slot ạ,0
"sale bđs, tín dụng đâu, vô nhặt mail về spam đi nè",-1
Nhờ thím Thanks thím trước,1
Cám ơn bác,1
nhờ bác add giùm email:,0
Rất cảm ơn bác,1
Nhờ bác Shioon add dùm: thank bác,1
Mình cảm ơn nhé,1
Nhờ thím nha,0
Cảm ơn thím trước khi húp vội,1
Cám ơn thím trước nhé,1
Bác cho em hỏi là em đang thuê chung cư ở 3 người - 3 người đều không cùng hộ khẩu,0
"Hôm bữa lên phường cán bộ hướng dẫn em là các mục từ 1-10 đều viết thông tin của em - nghĩa là em là chủ hộ luôn thì có đúng không nhỉ ? Và cả 3 tờ đều như thế, ai cũng là chủ hộ cả",0
Còn chủ nhà chỉ ký tên ở phía dưới chứ không có thông tin gì trong này đúng không ạ?,0
"haha, chắc mình nghe bị thiếu vài chữ ""có bôi trơn"" trong khi bản thân mình thuộc dân rành công nghệ này nọ kia còn chết lên chết xuống, bữa lúc vô làm gặp mấy người hỏi ""chú ơi làm sao bla bla, mình kêu lên trang web làm này làm kia rồi hỏi trang web là cái gì, làm sao vô, vô bằng cái gì ..."", thậm chí vài người kêu không biết bắt đầu từ đâu luôn, ...",-1
"chưa gặp bôi trơn bao h, làm đúng 7k, sai thì nói với bên CA luôn a hủy giùm e để back tiền về nhé, ok vui vẻ, xong làm tiếp cái mới tốn cũng 7k",0
"Em nộp 5/10, đăng ký thường trú cho vợ vào hộ đã có, sao đến giờ vẫn chưa có cán bộ vào xử lý nhĩ, tra mã hồ sơ trên dịch vụ công cũng không ra luôn!",-1
"hóng , ít bữa cũng làm cái thường trú",0
Cái CT01 có cần chủ nhà ký tên không các thím,0
chủ nhà xác nhận rồi mà vẫn là chưa gởi là sao vậy các bác,-1
Xác nhận ở app là đc á bác,1
Này chủ phải làm cho mình hay mình phải tự làm ah,-1
cũng vào dịch vụ công,0
"Tìm cái đăng ký thường trú, điền thông tin vào tờ khai CT01, chụp hình căn cước, giấy chứng nhận kết hôn, giấy chứng nhận nhà đất",0
Nhanh gọn lẹ,1
Cấp 2 theo tuyến cấp 1 mà fen? Qua trường khác phải xin xỏ thì phải,-1
Chủ nhà mà chưa làm định danh mức 2 thì có xác nhận được không fen?,0
cái này hay chủ bên mẽo cũng cho vn đăng ký tạm trú được cơ mà ko biết tương lai chủ nhà ngồi nhà có thể mua bán xe mua bán nhà đăng ký khai sinh cho con mua thẻ bhyt.... làm sổ hồng xác nhận qua vneid được không nhỉ,0
