,comment,label
2777,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền.,1
2778,sản phẩm y hình. chất cũng được.,1
2779,"Vải thô, so với giá thì ok.",1
2780,3lớp lưới và 1lớp lót như miêu tả.,1
2781,Không giống như trong hình.,0
2782,"Áo màu trắng hơi mỏng, nhưng đẹp Rất đáng tiền.",1
2783,Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh đóng hàng hơi xấu.,1
2784,Thất vọng...,-1
2785,Thanks shop nhé.,0
2786,Thích quá.,1
2787,Hàng đẹp.,1
2788,"Chất đẹp lắm, chủ shop tư vấn nhiệt tình.",1
2789,Shop phục vụ rất tốt.,1
2790,Giầy đẹp nhưng đế hơi mỏng nên dễ bị trẹo chân 😥😥😥😥.,1
2791,Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh cảm ơn shop sẽ ủng hộ shop dài dài.,1
2792,Cực khác hình Đóng gói sản phẩm rất kém.,-1
2793,"Shop phục vụ rất tốt.ao dày, đường may chắc chắn, lông lót trong rất mịn.",1
2794,"Thời gian giao hàng rất nhanh, hàng y như hình luôn.",1
2795,Form áo hơi rộng.,0
2796,"Áo đẹp đấy , Chất lượng sản phẩm ok.",1
2797,Rất oke.,1
2798,Rất ngon.,1
2799,Shop Giao hàng nhanh.,1
2800,Tuy nhiên đặt size L hơi to.,0
2801,Chất đẹp giày đi êm chân.,1
2802,❤️❤️❤️❤️❤️.,1
2803,"Đúng bao bì mới (trà xanh), Thời gian giao hàng rất nhanh.",1
2804,Mấy ngày đầu còn thấy chữ đánh giá và hoàn tiền .,0
2805,"Chất lượng sản phẩm tạm được, shop giao hàng nhanh.",0
2806,"Quần ok so với giá tiền, hơi mỏng.",1
2807,Thùng đựng to nhưng có thể do vận chuyển nên đến tay khách xốp nát hết.,0
2808,Thời gian giao hàng rất nhanh.,0
2809,Sản phẩm bị gỉ sét bên trong.,0
2810,"Ngoài nhìn váy dài hơn, chất vải hơi mỏng hơn mình nghĩ, nhìn hình vải có vẻ dày và đứng dáng hơn chút, cơ mà lên ng thì vẫn rất tôn dáng.",-1
2811,Như áo trẻ con.,0
2812,Shop phục vụ khá tốt.cThời gian giao hàng nhanh.,1
2813,Vải mặc dặm.,-1
2814,Thời gian giao hàng rất nhanh.,1
2815,Dù giao nhầm màu nhưng vẫn hài lòng hàng đẹp giao hàng nhanh.,0
2816,"Hàng hơi khác hìn,nhưng cũng tạm đk.",-1
2817,Mình rất hài lòng với sản phẩm.,1
2818,"Quần đẹp lắm ạ, shop tư vấn tốt ạ.",0
2819,Chất lượng sản phẩm tốt.nhưng hơi to và cồng kềnh vs dân văn phòng.vì mỗi lần mặc áo phải cởi ra đeo lại.chất lượng tốt.đi mưa thoải mái luôn k sợ vào nước.,1
2820,Rất đáng tiền Chất lượng sản phẩm tuyệt vời.,1
2821,Set này đẹp ạ.,1
2822,chất rất đẹp ko bị nhăn. mình sẽ mua nữa 👍.,0
2823,Nhận đủ nên vẫn đánh giá 5 sao.,1
2824,Đánh giầy ok.,1
2825,"Sản phẩm đẹp, rất đáng tiền.",1
2826,Mình có liên lạc thì shop nói mang qua shop đổi.,0
2827,Shop phục vụ tốt.,1
2828,Hàng giả hàng kém chất lượng.,-1
2829,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh.,1
2830,Mỏng =))) tiền nào của nấy =))) mng mua nên cân nhắc =)) Thời gian giao hàng nhanh.,-1
2831,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,1
2832,"Loại này thun da cá, ko phải loại thun mình ưng nhưng được cái lại có qà tặng, giao hàng nhanh.",1
2833,Giao hàng thì rất nhanh nhưng mà tuyết việt nam không làm được slime mây ý ạ và màu bị chảy ra bẩn lắm.,1
2834,Thời gian giao hàng hơi chậm nhưng Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn.,1
2835,Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh .,1
2836,"Sp cũng dc,nhưng giá hơi cao.",0
2837,Sản phẩm phù hợp với giá tiền.,1
2838,"Đẹp lắm luôn ạ, cám ơn shop nhiều nha 💋.",1
2839,Quần chưa thử nên không biết có che được không nhưng mình k thích cái viền ren lắm.,1
2840,Hàng đẹp y hình.,1
2841,"Chất lượng ok, chủ shop rất nhiệt tình, thời gian giao hàng nhanh, ngoài ra còn đc gửi tặng lời chúc và móc khoá rất đẹp!",1
2842,"Mọi thứ đều tốt, banh hơi mau dơ thôi.",1
2843,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,1
2844,Tệ. mua thử cho biết.,-1
2845,"Giày khá đẹp, giao hàng nhanh, nói chung sẽ ủng hộ shop dài dài.",1
2846,Nói chung là tốt :).,0
2847,Giao k đúng màu.,-1
2848,Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém rat khong dang tien shop lua dao.,-1
2849,Chất vải đẹp.,1
2850,Sau đó ko rep mình nx ạ.,-1
2851,Rất là thích.,1
2852,Giá rẻ so với chât lượng.,0
2853,hàng đúng chính hãng lun!,1
2854,Chị bán hàng nhiệt tình nữa nè😚.,1
2855,Thời gian giao hàng rất nhanh.,1
2856,Cái quai xách dễ rớt quá.,0
2857,Hàng như hình.,1
2858,Nên mua.,0
2859,Đầy đủ phụ kiẹn .,0
2860,"Mình mua 3 bộ, bộ này đắt nhất nhưng chất vải kém nhất, quÀn rộng thùng thình, vải rất mỏng.",-1
2861,"Chất lượng sản phẩm tuyệt vời,màu đẹp, sản phẩm giống hình.",1
2862,Đóng gói chắc chắn :3 hàng chưa dùng nên chưa biết :3.,0
2863,"Shop dễ thương, đồ đẹp.",1
2864,Mình mua ko vừa còn cho đổi.,0
2865,"SP đẹp như mô tả, rất hài lòng.cám ơn người bán uy tín.",1
2866,"Mình lấy size L, mà cái mông hơi ôm, tuy nhiên áo in đẹp, vải ok, Good value for money.",1
2867,Hàng lỗi chưa mặc mà mở ra đã thấy bị rách vải thì k giống như hình.,-1
2868,Đồ chật so với size dc public.,0
2869,Không y hình.,0
2870,Mẫu như hình.,0
2871,Chất lương tạm dc sire to hơn bth.,1
2872,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,1
2873,Thời gian giao hàng nhanh.,1
2874,Mình mặc bị cộc.,0
2875,Giá cả chấp nhận được Thời gian giao hàng tạm được Shop phục vụ tạm được.,1
2876,Shop phục vụ chu đáo.,1
2877,Chất lượng ...,1
2878,Chất lượng sản phẩm chưa thể đánh giá vì chưa dùng Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh.,0
2879,Đẹp nhỏ gọn.,1
2880,Quáaa xịnnnn luônnnn ❤️❤️❤️.,1
2881,Màu sắc tạm chấp nhận.,0
2882,Hàng đẹp rất hài lòng Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền nên mua.,1
2883,Đặt size s giao M.,0
2884,Thời gian giao hàng rất nhanh.,0
2885,"Phải nói là áo thật sự xấu, màu vàng nghệ vàng cam gì đó nhìn quê sến chứ ko dc như hình.",-1
2886,dáng như hình cơ mà chất vải có vẻ hơi nóng :(.,0
2887,Chất rất đẹp a.,1
2888,":'( hơi thất vọng cái váy hồng ko có cúc khóa như 2 cái kia và quần trong mỏng dính hơn 2 cái váy đen và xám , và váy xám size to hơn 2 cái kia 1 chút và đóng gói sản phẩm hơi khó bóc ạ , nhưng nói chung váy cũng rất xinh .",1
2889,Giày ngầu vl mua đi ae hihi.,0
2890,"Shop đổ do shopee tính, shopee nói do shop tính phí.",0
2891,Đóng gói sản phẩm rất đẹp và chắc chắn.,1
2892,"Shop phục vụ rất tốt , nói chuyện rất dễ thương.",1
2893,Sản phẩm tốt so với giá.,1
2894,"Mua mà nhờ ngta nhận dùm, nên chưa thấy cái đầm ra sao, haha Thời gian giao hàng rất nhanh.",1
2895,Sản phẩm giá quá rẻ & chất lượng tốt so với giá thành.,1
2896,Chất lượng sản phẩm tuyệt vời.chất hơi mỏng.,1
2897,Sản phẩm chất lượng 👍.,1
2898,Phí ship cao hơn tiền hàng nữa.,0
2899,Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh.,1
2900,Cho shop 5 sao.,1
2901,Cho shop 5 sao.,1
2902,"Giày đẹp, chắc chắn, đi thoải mái.",1
2903,Có tem kiểm chống hàng giả.,0
2904,Từ vựng tiếng Anh bị sai nhiều.,-1
2905,quần được so với giá tiền nhưng phần trong ở túi bị dơ bị ố vàng nhìn như quần đã được sử dụng nên k cho shop 5 sao được.,1
2906,Lúc đầu đọc mấy cái đánh giá một sao thì cũng hơi lo.,0
2907,Giao hàng nhanh.,0
2908,"Vải mềm tốt, chuẩn size, giá cả hợp lý, giao hàng nhanh ^^.",1
2909,Đặt đen mà shop gửi vàng.,0
2910,Chất lượng sản phẩm tuyệt vời.,1
2911,"Áo chất mịn, dày dặn, đẹp.",1
2912,Áo mỏng Chất lượng sản phẩm tạm được.,1
2913,Chất lượng sản phẩm tuyệt vời Vừa xinh với mình.,1
2914,Áo giống vs hình.,0
2915,"M 54kg mà mặc rộng, phải đi sửa phần cổ lại, vì cúi xuống là hở ngực.",0
2916,Chưa uống nên ko biết chất lượng thế nào.,0
2917,"Quần giống hình nhưng ko có phần chọn size, shop mặc định gửi cả 2 cái sz M, m ko mặc đc vì bị chật, lẽ ra nên có phần chọn size cho phù hợp.",0
2918,Nhung xai cung tam on.,0
2919,Áo đẹp lắm shop ❤️.,1
2920,Xau.,-1
2921,Cảm ơn shop.,1
2922,Đóng gói sp đẹp nhưng hơi sơ sài ạ .,-1
2923,Sẽ ủng hộ tiếp.,1
2924,Ko ưng ý lắm ko được đẹp!,-1
2925,Quần hơi to.,0
2926,"Shop phục vụ rất kém, đặt hàng màu này giao màu khác.",-1
2927,"Thứ 2, Kết hợp điều trên và trải nghiêm của mình đối vói shop này thì mình khuyên các bạn đừng nên mua.",-1
2928,Excellent packaging...a little bit overkill but very well packed.,1
2929,Chất lượng sản phẩm rất kém.,-1
2930,Con mình thích lắm.,1
2931,Đã nhận đc hàng?,0
2932,2 lần trước mua của shop bỉm mền hơn.lần này chán quá chỗ đũng bỉm cứng ko giống những lần trước.,0
2933,Giao hàng nhanh như điện.,1
2934,Điểm trừ là đường may mũi chỉ như may hàng chợ.,-1
2935,Mình m6 52 kg.,-1
2936,Chất lượng sản phẩm tuyệt vời...,1
2937,Mong shop chú ý cách gói hàng hơn.,-1
2938,Đáng mua.,0
2939,"Shop giao hàng nhanh, đóng gói chắc chắn, chất vải mềm, đẹp, cổ áo hở hơi sâu, khá Ok với sản phẩm.",1
2940,vải thô quá.,0
2941,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh sẽ ủng hộ tiep.,1
2942,Chất lượng sản phẩm tuyệt vời Đóng gói sản Đóng gói sản phẩm chắc chắn Shop phục vụ rất tốt.,1
2943,"Vai va kiểu áo đẹp, shop bán hàng cũng ok.",1
2944,Thời gian giao hàng rất nhanh.,1
2945,"Đóng gói nhanh, giao hàng nhanh, hộp nào cũng ngon shop rất dễ thương khi ghi cả ghi chú của mình lên thùng hàng để dặn bên giao hàng.",1
2946,"Giao hàng hơi chậm ,vải không phải chất liệu voan.",0
2947,Shop giao nhầm màu.,-1
2948,Rất đáng tiền so với giá.,1
2949,Shop phục vụ rất tốt .Thời gian giao hàng rất nhanh..,1
2950,Buồn.,0
2951,Được.,0
2952,"Lấy đại khỏi mất công đổi, nhưng ko vui.",0
2953,Biết v đặt hai cái lun .,0
2954,Giao hàng không đúng mẫu.,0
2955,Sản phẩm ko giống hình chất lượng kém.,-1
2956,Có 1 tấm bị rách còn lại ok.,1
2957,"Chất nóng, mỏng Chất lượng sản phẩm kém Chất lượng sản phẩm kém Chất lượng sản phẩm kém.",-1
2958,Áo mặc đẹp lại thoải mái.,1
2959,Ủng hộ shop dài dài ạ 😘❤️❤️.,1
2960,Shop phục vụ rất tốt.,1
2961,Váy rất xinh dày dặn chắc chắn.,1
2962,Cảm ơn b chủ shop nhiều.,1
2963,Hơi chật nhưng cũng dc.,-1
2964,"Shop giao thiếu hàng, ko nói Kh, tự động bỏ tiền vào mà tiền bị mất góc 😂😂.",-1
2965,Màu bao đẹp.,1
2966,Nhỏ so với hình😖😖😖 Thời gian giao hàng rất nhanh.,0
2967,tốt mình hài lòng.,1
2968,Có điều lấy nhầm màu cho mình.,0
2969,"Áo cute quá ạ , còn được tặng card JK nữa.",1
2970,"Mua 5 bộ thì có 1 bộ quần bị dính dơ, còn lại thì hài lòng.",0
2971,Các bạn mua cái bàn kèm giá để đồ có 6 lít cứ đòi phải như hàng 2 -3 củ lấy đâu ra Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,1
2972,Tiền nào của đó.,0
2973,"Có điều đợt này mua hàng NSX từ 12/2017, tức là đã gần 2 năm kể từ ngày sx, có thể vì vậy mà được sales.",0
2974,Chất lượng sản phẩm tuyệt vời.,1
2975,Ko nói về sản phẩm... nói về cách phục vụ... gửi nhầm size nhăn tin đên mặc dù hiện trực tuyến nhưng cả ngày ko phản hồi... định trả hàng nhưng thôi... mất công.... hi vong shop xem lại cách lm việc.,-1
2976,Mặc khá đẹp.,1
2977,T Chất lượng sản phẩm tuyệt vời.,1
2978,Hàng giao nhanh.,1
2979,"Áo quá rộng, ko thấy shop tự van j.",-1
2980,Ko dùng được.,0
2981,Size hơi to.,-1
2982,Shop phục vụ rất tốt.,1
2983,"Uy tín, giao hàng nhanh.",0
2984,Hàng rất đẹp .,1
2985,Đóng gói sản phẩm rất đẹp và chắc chắn.,1
2986,Chất vải ok nếu có size thì quá tuyệt.,1
2987,hơi nhăn!,0
2988,Mua thêm cái nữa.,0
2989,Giao ko đúng Size .,-1
2990,Sẽ mua thêm.,1
2991,Chất lượng tốt so với giá cả.,1
2992,"Chất vải đẹp, có giản thoải mái, chuẩn form, mắc lui 1 size nhé, mìnhv27 mắc 26 ạ.",1
2993,"Shop tư vấn nhiệt tình, hàng chất lượng tốt như ảnh.",1
2994,thật sự rất k ưng í khi đã chọn 2L36 vẫn gửi M.m cũng đã có nhắn tin để shop nhớ nhưng vẫn gửi nhầm.ntin thắc mắc mặc dù shop online nhưng vẫn k trả lời.1 lần và tưf nay về sau k bao giờ.,-1
2995,Rất ưng ý nạ :*.,1
2996,Vay dẹp nhung vai mong qua k biết co may them lót dc k)).,1
2997,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,0
2998,Verry good.,1
2999,Ok Chất lượng sản phẩm tuyệt vời.,1
3000,Chị chủ rất nhiệt tình 😍.,1
3001,Chất lượng sản phẩm tuyệt vời.,1
3002,"Nút tắt bị liệt, đèn k sáng.",-1
3003,"Chất áo đẹp, mềm mại.",1
3004,"Chất len đẹp,giao đúng giống hình.",1
3005,Sẽ ủng hộ shop dài dài!,1
3006,Mỗi tội chủ shop quên mất dây quấn tai nghe hứa tặng.,0
3007,"Shop tư vấn chuẩn size, vải đẹp, co giãn tốt.",1
3008,Đóng gói sản phẩm rất đẹp và chắc chắn.,1
3009,"shop tư vấn nhiệt tình, dễ thương, đầm đẹp ^^.",1
3010,Hàng đẹp.,1
3011,Chất lượng sản phẩm tạm được mặc hơi bó về phần ống tay ko đc như hình nhưng ksao với giá như vậy đã là quá rẻ so vs sản phẩm.,0
3012,Chất lượng sản phẩm tuyệt vời.,1
3013,Chất lượng sản phẩm tuyệt vời chất vải và ren cực mềm và đẹp.,1
3014,Thời gian giao hành khá nhanh.,1
3015,Hơi thất vọng nhưng còn giữ vỏ hộp cũ sang qua xài cũng dc.,-1
3016,"Đẹp, mỏng.",1
3017,"Chất lượng sản phẩm tuyệt vời,sẽ đặt thêm.",1
3018,Đẹp ❤️.,1
3019,Mẫu mã đẹp.,1
3020,Sản phẩm giống hình chụp!,0
3021,hàng đẹp giống y hình.,1
3022,"Chất lượng sản phẩm tạm được , tui hoi bi do phai dung kem lau tui lau lai.",1
3023,Ahihi.,0
3024,áo hơi mỏng có hơi bị ra màu ở áo nhưng mắcj lên rất ưng.,1
3025,"Shop quá tệ,sp mặc 1 lần xù luôn.Mình mua kèm thẻ 60k,mà gửi thẻ nạp ko đủ 60k,mình phản ánh là gửi thẻ ko đủ lại quay qua nói mình tham.Tham chỗ nào thế shop?",-1
3026,Có điều gói hơi chắc quá.,-1
3027,Đáng giá đồng tiền.,1
3028,Váy siêu đẹp luôn ạ ❤ mỗi tội mặc hơi chật một chút 😭.,1
3029,Tiền nào của náy.,0
3030,"Màu rất đẹp, ưng ý nhất trong những loại áo khoác từng mua.",1
3031,Rất đáng tiền.,0
3032,Chất lượng sản phẩm mỏng.,0
3033,Thời gian giao hàng rất nhanh và Shop phục vụ nhiet tinh.,1
3034,Rất cảm ơn shop vì món quà tặng kèm .... tuyệt vời thật.,1
3035,À m đếm lại có 3 lớp voan và 1 lớp lót nhé.,0
3036,Áo đẹp lắm nên mua các bạn ạ.,1
3037,Đóng gói sản phẩm rất đẹp và chắc chắn.,1
3038,Mỗi tội hơi kích nách.,0
3039,Shop làm ăn mata uy tín.,1
3040,"Bỉm chuẩn, dùng rất thích.",1
3041,Form chuẩn sang.,1
3042,Rất đáng đồng tiền.,1
3043,"Hàng y hình, chất lượng tốt, hàng order nên đợi hơi lâu nhưng vì sp được thế này thì mình rất ưng ý, 5* cho độ hài lòng ^^ Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Shop phục vụ rất tốt.",1
3044,"Chất bình thương, giao nhầm mầu chọn số 2 giao số 3.",0
